126461221.875     -0.608458      0.502112     -0.489349      0.371753     -0.608669      0.501693     -0.489762      0.371429     -0.066972     -0.327206      0.053016     -0.008078     -0.004943     -0.000518
126461222.125     -0.595124      0.517972     -0.479325      0.384422     -0.595349      0.517557     -0.479749      0.384103     -0.066255     -0.328816      0.052861      0.001956      0.004448      0.009867
126461222.375     -0.581382      0.533473     -0.468971      0.396822     -0.581614      0.533068     -0.469404      0.396514     -0.064961     -0.329433      0.052845     -0.002690      0.002288     -0.001580
126461222.625     -0.567243      0.548605     -0.458289      0.408949     -0.567480      0.548212     -0.458733      0.408649     -0.063103     -0.330050      0.053289      0.000261     -0.003687      0.007860
126461222.875     -0.552709      0.563358     -0.447295      0.420794     -0.552960      0.562969     -0.447746      0.420505     -0.062449     -0.331410      0.052661     -0.001489      0.006361      0.002255
126461223.125     -0.537797      0.577717     -0.435987      0.432357     -0.538054      0.577341     -0.436449      0.432074     -0.060857     -0.332740      0.052844     -0.005854     -0.003864      0.001865
126461223.375     -0.522511      0.591676     -0.424384      0.443621     -0.522781      0.591310     -0.424849      0.443346     -0.059691     -0.334010      0.052472      0.003914      0.001948      0.004589
126461223.625     -0.506870      0.605225     -0.412481      0.454582     -0.507146      0.604873     -0.412953      0.454314     -0.058198     -0.335102      0.051778     -0.004010      0.001264      0.002434
126461223.875     -0.490879      0.618360     -0.400290      0.465228     -0.491162      0.618017     -0.400771      0.464970     -0.057510     -0.336027      0.051533     -0.006047      0.000004      0.004298
126461224.125     -0.474547      0.631066     -0.387827      0.475553     -0.474838      0.630726     -0.388316      0.475315     -0.056472     -0.336756      0.050663      0.003717      0.001912      0.004842
126461224.375     -0.457885      0.643333     -0.375095      0.485559     -0.458186      0.643004     -0.375590      0.485328     -0.055207     -0.337890      0.049820     -0.002002     -0.001945      0.002258
126461224.625     -0.440911      0.655158     -0.362104      0.495223     -0.441223      0.654834     -0.362609      0.495004     -0.054667     -0.338954      0.048908      0.002226      0.000508      0.002356
126461224.875     -0.423629      0.666527     -0.348863      0.504554     -0.423953      0.666212     -0.349371      0.504346     -0.053575     -0.339770      0.048343     -0.004428      0.001147      0.007213
126461225.125     -0.406054      0.677435     -0.335384      0.513536     -0.406391      0.677130     -0.335893      0.513339     -0.053131     -0.340758      0.046818     -0.003074     -0.002235      0.000886
126461225.375     -0.388208      0.687874     -0.321670      0.522161     -0.388555      0.687575     -0.322182      0.521981     -0.052002     -0.342432      0.046525     -0.000175      0.006910      0.003637
126461225.625     -0.370084      0.697839     -0.307732      0.530433     -0.370441      0.697551     -0.308252      0.530261     -0.051333     -0.343317      0.045169     -0.002726     -0.001418      0.006978
126461225.875     -0.351710      0.707320     -0.293582      0.538338     -0.352074      0.707040     -0.294108      0.538181     -0.051028     -0.344037      0.044331      0.000013     -0.000625      0.000047
126461226.125     -0.333093      0.716309     -0.279228      0.545877     -0.333464      0.716038     -0.279764      0.545732     -0.050188     -0.345035      0.043569     -0.003837      0.001536      0.002061
126461226.375     -0.314243      0.724806     -0.264685      0.553037     -0.314623      0.724541     -0.265226      0.552909     -0.049404     -0.346575      0.042432      0.000523     -0.000090      0.006135
126461226.625     -0.295178      0.732800     -0.249952      0.559820     -0.295567      0.732539     -0.250510      0.559707     -0.048578     -0.347169      0.041427     -0.002854      0.001909      0.003498
126461226.875     -0.275911      0.740283     -0.235052      0.566220     -0.276303      0.740038     -0.235611      0.566116     -0.047842     -0.348171      0.039869     -0.006129      0.000116      0.004644
126461227.125     -0.256453      0.747255     -0.219992      0.572228     -0.256852      0.747022     -0.220556      0.572137     -0.047060     -0.348692      0.038095      0.005479     -0.000590      0.004561
